,year,rGDP_USD,imports_GDP,govdebt_GDP,M2,infl,unemp,cbrate,ltrate,Δ_govdebt_GDP,Δ_M2,Country,Year,Consumer_Confidence,inflation_bin,kmeans_cluster,infl_lagged
708,1996,0.08550761984494418,0.27367338585963646,0.15500206216943022,0.00036672754705901746,0.2546545186227792,0.4353263349338336,0.16934666146636307,0.39604007401067176,0.3604798974853871,0.5919160073122773,United Kingdom,1996,0.23004377994794376,Target,0.5,0.19436446774061336
709,1997,0.08991188334080824,0.26394192841079384,0.1566474936010662,0.0004113754881756001,0.2145054214410237,0.37351052547580266,0.20258292212798573,0.3599832069108103,0.3770245154816862,0.6433296716677986,United Kingdom,1997,0.26156560915292737,Target,0.5,0.19231353258143963
710,1998,0.09310484628275262,0.2596723190190358,0.1481368964231648,0.00044953894180230203,0.19436446774061336,0.33588354140513377,0.1772600568619875,0.28851436274595665,0.2583784655022313,0.5817223753948841,United Kingdom,1998,0.24048569226623537,Target,1.0,0.1486362756793318
711,1999,0.09607234812286865,0.26568812307800105,0.1419960332182681,0.00046784424094202016,0.19231353258143963,0.3211015023500764,0.15826790791248885,0.2667432534463813,0.282329849751855,0.46956666814288406,United Kingdom,1999,0.25529065714944693,Target,1.0,0.1809057923359942
712,2000,0.10041388949417464,0.2877248736443822,0.1312731521244256,0.0005058027048182887,0.1486362756793318,0.29288125085886224,0.17092934054548795,0.27794928985850476,0.22105372200771106,0.5572360195615126,United Kingdom,2000,0.2525943887104515,Target,1.0,0.1711969499498023
713,2001,0.10309831815911423,0.2936442121349105,0.12053451736469062,0.0005390253916757672,0.1809057923359942,0.2740677588235278,0.12028361001349153,0.25893664678123257,0.21096528507818219,0.5240365287269768,United Kingdom,2001,0.25676134902526265,Target,1.0,0.16190103387433205
714,2002,0.10502010239587233,0.2878305366588057,0.12241220711591444,0.0005765017904414606,0.1711969499498023,0.27944303842270546,0.12028361001349153,0.2572585610296766,0.38529779919706664,0.5326089907117921,United Kingdom,2002,0.2618107244655633,Target,1.0,0.1687530457372261
715,2003,0.10845443903900519,0.27798394612634897,0.12764374290239439,0.0006148346056572025,0.16190103387433205,0.2686924792243501,0.11395289369699198,0.2397606037668607,0.433647179816381,0.5262280190252917,United Kingdom,2003,0.22421003550720808,Target,1.0,0.20643848126385922
716,2004,0.11121663330962506,0.28080186565413756,0.1396026648099763,0.0006603487400801627,0.1687530457372261,0.2552542667881933,0.1392757589629902,0.25668860784700454,0.5250962543025515,0.5428532624205843,United Kingdom,2004,0.2230334820065555,Target,1.0,0.23443304562387665
717,2005,0.114363068848522,0.295577799383374,0.14431853768518127,0.0007265245893106252,0.20643848126385922,0.25928571976847037,0.13294504264649065,0.23439675286649525,0.4186395586132716,0.6002636139324538,United Kingdom,2005,0.22695532700873075,Target,1.0,0.22324720271125156
718,2006,0.11717915755060342,0.3241758586912778,0.14848329599618076,0.0008005979935325422,0.23443304562387665,0.2915374511163865,0.14560647527948975,0.2385747167772499,0.4099380151150507,0.6044517086940604,United Kingdom,2006,0.2198469829422881,Target,1.0,0.2927119547616448
719,2007,0.12035800528430787,0.2962032113618745,0.15287637617851904,0.0008870377492581316,0.22324720271125156,0.2875059712596845,0.15826790791248885,0.26282863700503123,0.41141716417178914,0.6179814681769183,United Kingdom,2007,0.21901359087932587,Target,1.0,0.20132867862599663
720,2008,0.1200487948569941,0.321167648167117,0.1830020146281574,0.0009206868454738925,0.2927119547616448,0.30766328991391967,0.0696378794814951,0.24281295856879703,0.7168386045489751,0.4646643507465215,United Kingdom,2008,0.13489001558266672,Target,1.0,0.2334611526234039
721,2009,0.1143205002562962,0.30581734039288155,0.23845870149659384,0.0009338905897103554,0.20132867862599663,0.4097937098039959,0.03165358158249777,0.19792184807365887,0.9193039020929141,0.41291025104476065,United Kingdom,2009,0.15239124890487382,Target,1.0,0.31712494225201693
722,2010,0.11696130009576694,0.33872152625328594,0.28154312758195804,0.0009575246434286632,0.2334611526234039,0.42457574885905325,0.03165358158249777,0.19682281548962108,0.6993018002447304,0.43699589896030244,United Kingdom,2010,0.1821972709214057,Target,1.0,0.23717067149764698
723,2011,0.11833742824094214,0.36400049849296334,0.30344946996056965,0.000971087537489465,0.31712494225201693,0.4353263349338336,0.03165358158249777,0.17357629023697277,0.506299214931626,0.41253871148440113,United Kingdom,2011,0.12062430438725427,Target,1.0,0.22067439375017175
724,2012,0.120182370594545,0.3558161633780698,0.3154871247695799,0.0010224303742699269,0.23717067149764698,0.4286072018393303,0.03165358158249777,0.11560910596266037,0.4337500322460535,0.49758315390676705,United Kingdom,2012,0.12111453501252617,Target,1.0,0.168238159397379
725,2013,0.12241620923190828,0.3572836223421006,0.3187661861610014,0.001061099462214426,0.22067439375017175,0.4097937098039959,0.03165358158249777,0.13806121015329859,0.3776280460322977,0.4645707647332636,United Kingdom,2013,0.1664118447876503,Target,1.0,0.1062316669188975
726,2014,0.1264523670263614,0.3401930602167866,0.32576519114773306,0.0011079479379986457,0.168238159397379,0.3331958881673325,0.03165358158249777,0.1465948304090272,0.3998778108848098,0.47853042720905087,United Kingdom,2014,0.23171056407386825,Target,1.0,0.14246426376363816
738,1978,0.30838464658752823,0.03180147665526213,0.09430850956358469,0.00078522313872603,0.5439684354661922,0.3252366338269409,0.29349200843291934,0.4245877687827114,0.32123248916823394,0.6001388558772724,United States,1978,0.8549974373510099,High,0.5,0.9023176418630696
739,1979,0.31827234540923577,0.040286591211661574,0.08910066332266728,0.0008425249943801165,0.7633720193706012,0.31413346668483066,0.3930108689282923,0.4737286531108622,0.26290480403744965,0.5412624972393626,United States,1979,0.8386146300291475,High,0.5,0.7076807357620742
740,1980,0.31744502220287174,0.04984647826909104,0.09148526132426027,0.000911798510845503,0.9023176418630696,0.3856049381694837,0.5760951848014594,0.5697496704587078,0.4031577489560946,0.5617092940797769,United States,1980,0.8354062148646584,High,0.5,0.4531714885341985
741,1981,0.32559958094900826,0.044462132684318686,0.09095793078037526,0.000989240191718599,0.7076807357620742,0.4093636923813238,0.35148136989205525,0.6863947706689594,0.34780533804696095,0.5678652234826757,United States,1981,0.8412595079756908,High,0.5,0.2764269659990459
742,1982,0.31965802020395556,0.03239415232640157,0.10330553758806399,0.0010911863658148247,0.4531714885341985,0.5217609065726239,0.3026082399286787,0.6431238667853599,0.589248220160735,0.6078895291657623,United States,1982,0.8307705091451216,High,0.5,0.34231175786295653
743,1983,0.3344914568347824,0.03205335610312944,0.11984690252100261,0.001209032401926058,0.2764269659990459,0.5159556095507741,0.2701949749204875,0.5528537780928717,0.6360854607706444,0.6190333401348384,United States,1983,0.8496351832588314,Target,0.5,0.29660250582015024
744,1984,0.35898063782566936,0.04625846993303108,0.12443626188593279,0.0013205184932312884,0.34231175786295653,0.4035046210085895,0.24031398630975,0.6163125604920541,0.4255673233223088,0.584527704336628,United States,1984,0.8549031321637512,Target,0.5,0.19684145643559003
745,1985,0.37411187258778617,0.04026799543943278,0.13478595981287306,0.0014416068541455822,0.29660250582015024,0.38651872048928737,0.21524435476098483,0.5299292885487162,0.5058486388759073,0.5835742788341347,United States,1985,0.8457054832917463,Target,0.5,0.3038030067569969
746,1986,0.3872017033213296,0.044183569164218436,0.14547870345892117,0.0015474188770454567,0.19684145643559003,0.376198178713604,0.1677639823872382,0.3899630927079042,0.500325872415327,0.5433635091600668,United States,1986,0.8457543228918178,Target,0.0,0.3288213058544506
747,1987,0.4007144442591987,0.05263402183252135,0.14909807867436567,0.0016981869803877649,0.3038030067569969,0.3318520884248567,0.1915041685741115,0.4233582665937653,0.40276624522785637,0.5965163384330292,United States,1987,0.8415985934129329,Target,0.0,0.37418932270506045
748,1988,0.4176158362532475,0.05409635835003536,0.1506484133892022,0.0017627217144486782,0.3288213058544506,0.2951388866739915,0.23898454094785818,0.4453308796372799,0.37655330757556715,0.46537941563273283,United States,1988,0.847452655075307,Target,0.0,0.40876004555147105
749,1989,0.4330957876444637,0.05261476602516714,0.13695107720589453,0.0018526962277336041,0.37418932270506045,0.2825607090831788,0.22790578739398396,0.4287919046687111,0.19216446000871432,0.49421984348420167,United States,1989,0.8497515220229539,Target,0.0,0.3383410447505529
750,1990,0.4413389418465742,0.05382026278736053,0.14405851559609323,0.001961875280236657,0.40876004555147105,0.3018579928920699,0.19625220581148617,0.43125095664066637,0.45115258445642664,0.5116935172670904,United States,1990,0.8399243887730274,High,0.0,0.26530933863889594
751,1991,0.44085514786202606,0.04758161078203306,0.15637035189854326,0.002037259331907811,0.3383410447505529,0.368135245876625,0.12028361001349153,0.39833170910661,0.5124764039635579,0.4663972530767372,United States,1991,0.8362824817726531,Target,0.0,0.2606369789788925
752,1992,0.45652220994403064,0.04924799859342495,0.16419816819120645,0.0020955588259628393,0.26530933863889594,0.40264458616324544,0.0949607447474933,0.3579560996170391,0.44909981027952195,0.44472314763378656,United States,1992,0.8367076907573632,Target,0.0,0.23979458460064845
753,1993,0.46919354431979665,0.05291777954208675,0.17284259280022932,0.0021191903855851445,0.2606369789788925,0.37125291653709835,0.0949607447474933,0.30385751308455977,0.4542791034733781,0.406373275917005,United States,1993,0.8414360283290185,Target,0.0,0.2517821994270838
754,1994,0.4882559464831623,0.062457783758792865,0.1693286868427204,0.002153983024817985,0.23979458460064845,0.32782060856815476,0.15826790791248885,0.3612876697489851,0.32015628839622695,0.41774905008237767,United States,1994,0.8482192776506363,Target,0.0,0.259398781326067
755,1995,0.5014686368628947,0.0718108402005229,0.1687620469266208,0.0021648946948282844,0.2517821994270838,0.3005141662731692,0.15826790791248885,0.33749063824780745,0.35148846668119604,0.3926340595125614,United States,1995,0.8432232825490937,Target,0.0,0.22346119222305888
756,1996,0.5205354528728086,0.0736227657570666,0.16692071027497657,0.002261852676919802,0.259398781326067,0.2906236419201579,0.15193719159598928,0.3307481586808906,0.33757054751737314,0.4805259551953835,United States,1996,0.8398928288004872,Target,0.0,0.1759048281994399
757,1997,0.5438589005874401,0.0789049694713236,0.1565903403089389,0.0023782646078296817,0.22346119222305888,0.2655748085638767,0.15826790791248885,0.32666299367417795,0.24387991626280825,0.49533786813418307,United States,1997,0.848245269510016,Target,0.0,0.21439918053176332
758,1998,0.5684167237176886,0.07893455626324934,0.14482694572233332,0.002516437526360101,0.1759048281994399,0.24181605435203657,0.1392757589629902,0.27486479478582293,0.22039184493484987,0.5100487170518695,United States,1998,0.8471526792024178,Target,0.0,0.2863826038497622
759,1999,0.595822979489467,0.08888673806718118,0.13143567232683404,0.0027326756497642055,0.21439918053176332,0.22660399787430713,0.15826790791248885,0.29259358325420026,0.1900448723710898,0.5717216013174032,United States,1999,0.848466578488708,Target,0.0,0.17794860635674734
760,2000,0.6202778280347802,0.10906058253787597,0.11388051451184658,0.0028976601003199323,0.2863826038497622,0.2131657854381504,0.18359077317848707,0.3112742482232185,0.11811829440416854,0.5151807665523181,United States,2000,0.8519337726273137,Target,0.0,0.21936838017441698
762,2002,0.6369578451478256,0.09105003188787524,0.2015466144563254,0.003392426394786936,0.17794860635674734,0.310780960574393,0.05064573053199643,0.24376999426586732,0.44885048770831326,0.5972286564591137,United States,2002,0.836581668915908,Target,0.0,0.24402093952252288
763,2003,0.6548755139337197,0.09731528617847447,0.21369843807390157,0.00361140802379363,0.21936838017441698,0.322015311546305,0.04431501421549688,0.21541186664676604,0.4702802897060965,0.5245599616275646,United States,2003,0.8388900923387621,Target,0.0,0.28734482702622444
764,2004,0.680224871710433,0.11493053318271639,0.24314308278580674,0.0037796971515524757,0.24402093952252288,0.29782651303536795,0.07596859579799464,0.22774666289467854,0.6161920689333096,0.4847787594461448,United States,2004,0.8502999603365577,Target,0.0,0.27724488052451063
765,2005,0.7040564578209872,0.12694305767636876,0.24057651852745524,0.003997182322957757,0.28734482702622444,0.273153976503724,0.1266143263299911,0.22850023873182004,0.33766213683023727,0.5090651038096776,United States,2005,0.8464897860064993,Target,0.0,0.2546438073399523
766,2006,0.7237708806770345,0.1366627349330819,0.23560084794071243,0.004183803056333905,0.27724488052451063,0.24762135137388633,0.15193719159598928,0.25237658573899113,0.3185161955771259,0.485010656500195,United States,2006,0.8491633190671892,Target,0.0,0.31437159761611044
767,2007,0.7383530010760461,0.13973803946259905,0.23715966570152555,0.0044258550733623754,0.2546438073399523,0.24810514314744292,0.1266143263299911,0.24464255526051465,0.37014927571109496,0.5098035529521716,United States,2007,0.8531950921500111,Target,0.0,0.06038586085478072
768,2008,0.739196591809637,0.15256164668524635,0.2719814908486757,0.004674828206797378,0.31437159761611044,0.3116947697706216,0.02215750710774844,0.19883327438015397,0.6351914359175626,0.5062731739363985,United States,2008,0.8306512228634102,Target,0.0,0.18121862961046403
769,2009,0.7200500535404183,0.10069673221746205,0.32381270494332987,0.005155939637413493,0.06038586085478072,0.4989159346805873,0.02215750710774844,0.17931970854918827,0.7209961317343269,0.6098654537505332,United States,2009,0.8378286379611255,Disinflation,0.0,0.2730611709191711
770,2010,0.7395630775838611,0.13012883199785313,0.3575244595571569,0.0052735359521624905,0.18121862961046403,0.5163856000970213,0.02215750710774844,0.17729695611218188,0.5580420106107156,0.4320644623646278,United States,2010,0.8454341526481752,Target,0.0,0.20721216406459192
771,2011,0.7511926531670908,0.15022384531683108,0.37459289129194784,0.005502493965178601,0.2730611709191711,0.48010241576882806,0.02215750710774844,0.15691083880538143,0.44997780944928084,0.4778258124688176,United States,2011,0.8380640362252947,Target,0.0,0.1706101484566846
772,2012,0.7684793694144461,0.14676257807343857,0.38863419825970186,0.0060669702429114025,0.20721216406459192,0.4339824814385081,0.02215750710774844,0.11011000701346113,0.43029294520835726,0.6092262720875052,United States,2012,0.8442133333969297,Target,0.0,0.180139890201419
773,2013,0.7848371757294681,0.1374363678430049,0.3936649791219308,0.006532805023751098,0.1706101484566846,0.3954416881716105,0.02215750710774844,0.13620742139935682,0.3827749237548431,0.5519637867683894,United States,2013,0.8431565672074446,Target,0.0,0.0890970711913515
774,2014,0.8047430776192793,0.13758761632685035,0.3932673978487813,0.006919389904115991,0.180139890201419,0.3309382792286281,0.02215750710774844,0.14525028385099176,0.3556868250157863,0.5128787659998182,United States,2014,0.8426069372857241,Target,0.0,0.15830299953339014
775,2015,0.82856246877236,0.12149868620151773,0.3949167696651145,0.0073287957629024235,0.0890970711913515,0.28347451827940745,0.02848822342424799,0.12597469309444415,0.3657931714451644,0.5128751837308999,United States,2015,0.8474901414234697,Target,0.0,0.21124897953687222
776,2016,0.8437103350902849,0.11127350813028254,0.4024786867514539,0.007775613061724169,0.15830299953339014,0.26197337300627166,0.03481893974074755,0.11197410940085548,0.39484095791614415,0.5168867722187358,United States,2016,0.8419025598195151,Target,0.0,0.22965617072765165
777,2017,0.8645417796480523,0.11677501568925015,0.3983336067452512,0.008271688756592408,0.21124897953687222,0.2341831389377296,0.05381108869024621,0.13521587048779726,0.33762845704171585,0.5231922351080068,United States,2017,0.8454808707904058,Target,0.0,0.19163080788733577
778,2018,0.8903062665181661,0.11979382982118646,0.4035218455374403,0.008635078544135408,0.22965617072765165,0.20913432170730337,0.07913395395624442,0.16282043654797596,0.38295631500523064,0.4790550811927089,United States,2018,0.8477380794642175,Target,0.0,0.15660778310995274
779,2019,0.9134094314375384,0.10990815373043401,0.4080763161615396,0.008986434318467048,0.19163080788733577,0.19746995331271933,0.06014180500674576,0.12637131345906796,0.3795907647420659,0.4718552977364305,United States,2019,0.8494428872579842,Target,0.0,0.36636935964221384
780,2020,0.8935676895851813,0.08891387125027121,0.5018700292261089,0.009590379665437104,0.15660778310995274,0.43489629063473667,0.02215750710774844,0.06687873232642064,0.8046863930738801,0.5307966645575066,United States,2020,0.8373837244333933,Target,0.0,0.5664833218786993
781,2021,0.9479118783588951,0.109239437708271,0.4731064412351089,0.012042886616951994,0.36636935964221384,0.2875059712596845,0.02215750710774844,0.0929761443326132,0.24533365303755697,0.9498470369171546,United States,2021,0.8416669669244383,Target,0.0,0.3311583333834889
